iter	MAE
1501	0.02630507383
1502	0.02629815243
1503	0.02629038666
1504	0.02628786511
1505	0.02628322482
1506	0.02627070176
1507	0.026264496
1508	0.02626008888
1509	0.0262546731
1510	0.02624207927
1511	0.02623920075
1512	0.02623412158
1513	0.02622895178
1514	0.02622716878
1515	0.02622125095
1516	0.0262151887
1517	0.02620989667
1518	0.02620371569
1519	0.02620134793
1520	0.026195073
1521	0.02618948065
1522	0.02618654844
1523	0.02617886857
1524	0.0261689445
1525	0.02615822694
1526	0.02615438201
1527	0.02614781519
1528	0.02614545719
1529	0.02614068108
1530	0.02613729338
1531	0.02613266165
1532	0.0261252723
1533	0.02612054204
1534	0.02611268181
1535	0.02611112085
1536	0.02610873868
1537	0.02610568171
1538	0.026101121
1539	0.02609755162
1540	0.02609089192
1541	0.02608529177
1542	0.02606947906
1543	0.02606638267
1544	0.02606382698
1545	0.02605737511
1546	0.02605423421
1547	0.02604955397
1548	0.02604521951
1549	0.02603131154
1550	0.02602958669
1551	0.02602289158
1552	0.02602099545
1553	0.02601786618
1554	0.02601330085
1555	0.02601068957
1556	0.02600799524
1557	0.02600321098
1558	0.025999775
1559	0.02599476026
1560	0.02599225097
1561	0.02598761903
1562	0.02598530344
1563	0.02597897281
1564	0.0259727262
1565	0.02596823938
1566	0.02596241159
1567	0.02595904917
1568	0.02595034406
1569	0.02594655013
1570	0.02594475741
1571	0.02594065434
1572	0.02593569139
1573	0.02592335289
1574	0.02592040169
1575	0.02591702833
1576	0.02591184296
1577	0.02590641834
1578	0.02589996752
1579	0.02589197035
1580	0.02588917273
1581	0.02588685641
1582	0.025882119
1583	0.02587848008
1584	0.02587300527
1585	0.02586584003
1586	0.02586345687
1587	0.02586060165
1588	0.02585621797
1589	0.02585196275
1590	0.02584788733
1591	0.02584331548
1592	0.02583914294
1593	0.02583626975
1594	0.02583158931
1595	0.02582764092
1596	0.02582177743
1597	0.02581776977
1598	0.02581190582
1599	0.02580698228
1600	0.02580486069
1601	0.02579032561
1602	0.0257835085
1603	0.02577992639
1604	0.02577483901
1605	0.02576767777
1606	0.02575753089
1607	0.02575128722
1608	0.0257487171
1609	0.02574174074
1610	0.02572992004
1611	0.02572677744
1612	0.02572064044
1613	0.02571783027
1614	0.02570523739
1615	0.02570092153
1616	0.02569684769
1617	0.02569566431
1618	0.02569227257
1619	0.02568934965
1620	0.02568458927
1621	0.02567875096
1622	0.02567527928
1623	0.02567179334
1624	0.02566889757
1625	0.02566050313
1626	0.02565555931
1627	0.025651982
1628	0.02564950732
1629	0.02564563927
1630	0.02563617429
1631	0.02563176961
1632	0.0256264838
1633	0.0256164743
1634	0.02561020155
1635	0.02560619231
1636	0.02560135344
1637	0.02559689702
1638	0.02559301719
1639	0.02558654457
1640	0.02557970849
1641	0.02557692535
1642	0.02557015556
1643	0.02556437048
1644	0.02555937407
1645	0.02555469173
1646	0.02554679447
1647	0.02554153783
1648	0.0255363589
1649	0.0255280716
1650	0.02552538096
1651	0.02551902278
1652	0.02551708928
1653	0.02551273155
1654	0.02550448691
1655	0.02549951058
1656	0.02549201563
1657	0.02548709991
1658	0.02548412847
1659	0.02548229218
1660	0.02548057792
1661	0.02547695847
1662	0.02547312399
1663	0.02547120228
1664	0.02546749314
1665	0.02545922983
1666	0.02545636134
1667	0.02545206488
1668	0.02544391809
1669	0.02543734377
1670	0.02543341402
1671	0.02542900009
1672	0.02542490377
1673	0.02542255601
1674	0.02541996453
1675	0.02541890051
1676	0.02541557887
1677	0.02541184315
1678	0.02540894485
1679	0.02540552992
1680	0.02540297761
1681	0.02539666089
1682	0.02538945615
1683	0.02538596151
1684	0.02538303498
1685	0.02537929943
1686	0.02537421344
1687	0.02537047244
1688	0.02536664069
1689	0.0253604181
1690	0.02535587261
1691	0.02535421263
1692	0.02534429178
1693	0.02533381233
1694	0.02532727208
